cross_validation; iteration; train_size; num_stages; alpha; overage_cost; eoh_underage; method; radius; train_time; train_mean; train_std; train_valid; test_mean; test_std; test_valid
AV;0; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 0.000000; 0.101217; 21.314547;46.225534;1.000000; 63.108924;-nan;0.694300
AV;0; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 0.001000; 1.178867; 21.317463;46.223371;1.000000; 79.467920;-nan;0.654400
AV;0; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 0.010000; 1.108254; 21.503686;48.817005;1.000000; 73.852860;-nan;0.654300
AV;0; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 0.100000; 0.865978; 21.549994;42.922022;1.000000; 56.137171;-nan;0.682700
AV;0; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 0.316200; 0.896687; 21.819494;36.886312;1.000000; 52.713845;319.576392;0.659300
AV;0; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 1.000000; 0.689633; 22.723341;28.398944;1.000000; 51.603570;-nan;0.738600
AV;0; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 1.778300; 0.726488; 23.345544;97.590471;1.000000; 52.416720;378.164589;0.746600
AV;0; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 3.162300; 0.717815; 24.746572;158.316455;1.000000; 49.476086;-nan;0.807100
AV;0; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 5.623400; 0.794955; 26.287734;68.747364;1.000000; 38.519466;457.805182;0.867400
AV;0; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 10.000000; 0.932061; 28.724899;144.013194;1.000000; 35.766278;-nan;0.941600
AV;0; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 17.783000; 1.256365; 31.974480;216.724710;1.000000; 36.012954;-nan;0.993800
AV;0; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 31.623000; 1.960741; 38.498903;12.984606;1.000000; 41.603380;440.321951;1.000000
AV;1; 10; 5; 0.250000;0.040000;2.000000; AFF; 0.000000; 0.018779; 33.104969;786.380633;1.000000; 42.950648;-nan;0.969200
AV;1; 10; 5; 0.250000;0.040000;2.000000; AFF; 0.001000; 0.078443; 33.105590;786.380442;1.000000; 42.950332;-nan;0.969200
AV;1; 10; 5; 0.250000;0.040000;2.000000; AFF; 0.010000; 0.076287; 33.111182;786.062466;1.000000; 42.947489;-nan;0.969200
AV;1; 10; 5; 0.250000;0.040000;2.000000; AFF; 0.100000; 0.083353; 33.167099;784.472052;1.000000; 42.919611;-nan;0.969700
AV;1; 10; 5; 0.250000;0.040000;2.000000; AFF; 0.316200; 0.087016; 33.301378;811.922841;1.000000; 42.856136;-nan;0.970600
AV;1; 10; 5; 0.250000;0.040000;2.000000; AFF; 1.000000; 0.082641; 32.944176;1177.673979;1.000000; 42.304210;-nan;0.974600
AV;1; 10; 5; 0.250000;0.040000;2.000000; AFF; 1.778300; 0.089747; 32.996430;1175.767707;1.000000; 41.691119;-nan;0.978100
AV;1; 10; 5; 0.250000;0.040000;2.000000; AFF; 3.162300; 0.074601; 33.823580;1221.347903;1.000000; 41.425458;-nan;0.982500
AV;1; 10; 5; 0.250000;0.040000;2.000000; AFF; 5.623400; 0.107192; 32.377386;2596.288601;1.000000; 38.850930;-nan;0.994000
AV;1; 10; 5; 0.250000;0.040000;2.000000; AFF; 10.000000; 0.080337; 33.310680;3333.869149;1.000000; 38.056275;-nan;0.998400
AV;1; 10; 5; 0.250000;0.040000;2.000000; AFF; 17.783000; 0.086757; 35.340990;3940.931083;1.000000; 38.567983;-nan;1.000000
AV;1; 10; 5; 0.250000;0.040000;2.000000; AFF; 31.623000; 0.070571; 39.994739;4476.640381;1.000000; 42.794562;-nan;1.000000
AV;1; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 0.000000; 0.108065; 23.937529;618.607145;1.000000; 240.737725;-nan;0.510100
AV;1; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 0.001000; 0.859976; 23.938520;618.606822;1.000000; 58.853423;-nan;0.792900
AV;1; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 0.010000; 0.785773; 23.947436;618.287797;1.000000; 58.796104;-nan;0.793600
AV;1; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 0.100000; 1.081639; 24.041430;643.548056;1.000000; 58.276323;-nan;0.796400
AV;1; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 0.316200; 0.780558; 24.281179;722.845212;1.000000; 57.233238;-nan;0.804000
AV;1; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 1.000000; 0.578988; 25.164506;987.423870;1.000000; 49.347055;-nan;0.857900
AV;1; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 1.778300; 0.538771; 25.965828;1431.001502;1.000000; 45.130597;-nan;0.901400
AV;1; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 3.162300; 0.837024; 26.895455;974.749506;1.000000; 42.312879;-nan;0.927600
AV;1; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 5.623400; 0.757625; 28.401475;810.612670;1.000000; 37.918185;-nan;0.958500
AV;1; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 10.000000; 0.976573; 30.589466;868.462147;1.000000; 35.361071;-nan;0.994900
AV;1; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 17.783000; 1.277696; 32.294765;485.878689;1.000000; 34.869296;418.312336;1.000000
AV;1; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 31.623000; 2.477124; 36.813264;97.026800;1.000000; 38.801832;-nan;1.000000
AV;3; 10; 5; 0.250000;0.040000;2.000000; AFF; 0.000000; 0.011843; 28.785580;1342.691364;1.000000; 62.835172;-nan;0.827600
AV;3; 10; 5; 0.250000;0.040000;2.000000; AFF; 0.001000; 0.066655; 28.786148;1342.691178;1.000000; 62.833046;-nan;0.827600
AV;3; 10; 5; 0.250000;0.040000;2.000000; AFF; 0.010000; 0.089017; 28.791258;1342.373793;1.000000; 62.813926;-nan;0.827700
AV;3; 10; 5; 0.250000;0.040000;2.000000; AFF; 0.100000; 0.095119; 28.842367;1340.443733;1.000000; 62.623284;-nan;0.829000
AV;3; 10; 5; 0.250000;0.040000;2.000000; AFF; 0.316200; 0.093204; 28.965162;1335.276413;1.000000; 62.170041;-nan;0.831600
AV;3; 10; 5; 0.250000;0.040000;2.000000; AFF; 1.000000; 0.084191; 29.353723;1318.806999;1.000000; 60.776365;-nan;0.840700
AV;3; 10; 5; 0.250000;0.040000;2.000000; AFF; 1.778300; 0.096477; 29.796320;1300.749169;1.000000; 59.256998;-nan;0.848500
AV;3; 10; 5; 0.250000;0.040000;2.000000; AFF; 3.162300; 0.091196; 30.584221;1268.512002;1.000000; 56.733319;-nan;0.862800
AV;3; 10; 5; 0.250000;0.040000;2.000000; AFF; 5.623400; 0.088515; 31.987912;1212.545710;1.000000; 52.767059;-nan;0.886200
AV;3; 10; 5; 0.250000;0.040000;2.000000; AFF; 10.000000; 0.091891; 34.707690;683.461703;1.000000; 46.893031;-nan;0.921800
AV;3; 10; 5; 0.250000;0.040000;2.000000; AFF; 17.783000; 0.099076; 39.172148;376.718330;1.000000; 42.450751;-nan;0.967500
AV;3; 10; 5; 0.250000;0.040000;2.000000; AFF; 31.623000; 0.091278; 45.234614;80.757043;1.000000; 43.416652;365.627229;0.997400
AV;3; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 0.000000; 0.193180; 23.254513;553.605365;1.000000; 165.504667;-nan;0.446100
AV;3; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 0.001000; 0.987454; 23.257605;553.604191;1.000000; 156.137331;-nan;0.436000
AV;3; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 0.010000; 0.770112; 23.285479;552.891129;1.000000; 156.442802;-nan;0.436000
AV;3; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 0.100000; 0.804238; 23.567250;602.210594;1.000000; 158.302061;-nan;0.438700
AV;3; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 0.316200; 0.724865; 24.240030;774.071638;1.000000; 149.461426;-nan;0.447300
AV;3; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 1.000000; 0.551625; 24.911404;1151.207279;1.000000; 70.764689;-nan;0.735400
AV;3; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 1.778300; 0.552126; 25.221148;731.852308;1.000000; 69.184099;-nan;0.742600
AV;3; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 3.162300; 0.666092; 25.829654;497.452711;1.000000; 67.071545;-nan;0.760400
AV;3; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 5.623400; 0.603359; 26.993616;316.855645;1.000000; 60.215446;-nan;0.793600
AV;3; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 10.000000; 0.842536; 29.157394;295.923808;1.000000; 54.008113;-nan;0.841600
AV;3; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 17.783000; 1.202228; 32.405625;463.835639;1.000000; 44.571032;312.371607;0.907200
AV;3; 10; 5; 0.250000;0.040000;2.000000; LIFTE; 31.623000; 2.000980; 38.155346;157.855630;1.000000; 39.416428;-nan;0.981900
AV;3; 10; 5; 0.000000;0.040000;2.000000; AFF; 0.000000; 0.013195; 29.936546;44.954421;1.000000; 53.396999;-nan;0.871600
AV;3; 10; 5; 0.000000;0.040000;2.000000; AFF; 0.001000; 0.115857; 29.936916;44.953309;1.000000; 53.394662;-nan;0.871600
AV;3; 10; 5; 0.000000;0.040000;2.000000; AFF; 0.010000; 0.092841; 29.940248;44.952197;1.000000; 53.373632;-nan;0.871700
AV;3; 10; 5; 0.000000;0.040000;2.000000; AFF; 0.100000; 0.090620; 29.973564;44.942185;1.000000; 53.164218;-nan;0.873500
AV;3; 10; 5; 0.000000;0.040000;2.000000; AFF; 0.316200; 0.116450; 30.053594;44.929945;1.000000; 52.667506;-nan;0.877100
AV;3; 10; 5; 0.000000;0.040000;2.000000; AFF; 1.000000; 0.075870; 30.470068;61.833648;1.000000; 46.632791;-nan;0.922200
AV;3; 10; 5; 0.000000;0.040000;2.000000; AFF; 1.778300; 0.102048; 30.754317;60.479749;1.000000; 45.364507;-nan;0.929900
AV;3; 10; 5; 0.000000;0.040000;2.000000; AFF; 3.162300; 0.079147; 31.237167;63.823193;1.000000; 43.549457;-nan;0.942300
AV;3; 10; 5; 0.000000;0.040000;2.000000; AFF; 5.623400; 0.107698; 31.915427;66.396536;1.000000; 45.647463;-nan;0.947600
AV;3; 10; 5; 0.000000;0.040000;2.000000; AFF; 10.000000; 0.083809; 33.555312;84.285823;1.000000; 41.289255;352.563998;0.973000
AV;3; 10; 5; 0.000000;0.040000;2.000000; AFF; 17.783000; 0.122641; 36.912627;90.085515;1.000000; 37.976965;-nan;0.997500
AV;3; 10; 5; 0.000000;0.040000;2.000000; AFF; 31.623000; 0.112336; 47.949719;15.023315;1.000000; 46.582524;-nan;1.000000
AV;3; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 0.000000; 0.144769; 22.866833;175.167063;1.000000; 201.877268;-nan;0.430500
AV;3; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 0.001000; 0.960760; 22.867560;175.166778;1.000000; 101.724788;-nan;0.662000
AV;3; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 0.010000; 0.745088; 22.860725;176.058229;1.000000; 100.268957;-nan;0.664700
AV;3; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 0.100000; 0.618135; 22.975500;67.125256;1.000000; 88.277814;-nan;0.690400
AV;3; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 0.316200; 0.752732; 23.165354;92.524051;1.000000; 73.438636;-nan;0.731600
AV;3; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 1.000000; 0.675492; 23.359945;184.380856;1.000000; 64.824330;-nan;0.777400
AV;3; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 1.778300; 0.645264; 23.546838;130.247457;1.000000; 62.878566;-nan;0.783500
AV;3; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 3.162300; 0.653942; 24.231920;241.740563;1.000000; 59.670583;-nan;0.809900
AV;3; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 5.623400; 0.747659; 24.933755;166.734819;1.000000; 54.348411;-nan;0.842100
AV;3; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 10.000000; 0.908021; 27.517045;176.779524;1.000000; 41.090822;-nan;0.911200
AV;3; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 17.783000; 1.734363; 30.830451;52.285753;1.000000; 33.970607;279.081291;0.975600
AV;3; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 31.623000; 1.796403; 36.330926;16.077935;1.000000; 35.254738;300.832491;1.000000
AV;3; 10; 5; 0.500000;0.040000;2.000000; AFF; 0.000000; 0.012296; 38.150898;561.710246;1.000000; 60.297149;-nan;0.824200
AV;3; 10; 5; 0.500000;0.040000;2.000000; AFF; 0.001000; 0.100392; 38.151845;561.709890;1.000000; 60.296497;-nan;0.824200
AV;3; 10; 5; 0.500000;0.040000;2.000000; AFF; 0.010000; 0.102018; 38.160373;561.780829;1.000000; 60.290633;-nan;0.824400
AV;3; 10; 5; 0.500000;0.040000;2.000000; AFF; 0.100000; 0.118876; 37.627537;580.419159;1.000000; 59.777055;-nan;0.827200
AV;3; 10; 5; 0.500000;0.040000;2.000000; AFF; 0.316200; 0.097756; 37.830701;578.636069;1.000000; 59.652213;-nan;0.829600
AV;3; 10; 5; 0.500000;0.040000;2.000000; AFF; 1.000000; 0.084896; 38.480410;556.369841;1.000000; 59.291421;-nan;0.835500
AV;3; 10; 5; 0.500000;0.040000;2.000000; AFF; 1.778300; 0.119421; 39.117413;499.798960;1.000000; 59.105438;-nan;0.838000
AV;3; 10; 5; 0.500000;0.040000;2.000000; AFF; 3.162300; 0.092575; 40.220407;449.043428;1.000000; 58.882331;-nan;0.844800
AV;3; 10; 5; 0.500000;0.040000;2.000000; AFF; 5.623400; 0.075256; 38.814631;212.991784;1.000000; 45.577576;-nan;0.938900
AV;3; 10; 5; 0.500000;0.040000;2.000000; AFF; 10.000000; 0.103246; 43.077344;67.411423;1.000000; 47.308508;-nan;0.959800
AV;3; 10; 5; 0.500000;0.040000;2.000000; AFF; 17.783000; 0.101654; 44.451844;13.671137;1.000000; 43.007873;-nan;0.984800
AV;3; 10; 5; 0.500000;0.040000;2.000000; AFF; 31.623000; 0.092369; 52.035462;23.261556;1.000000; 49.807566;-nan;0.999900
AV;3; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 0.000000; 1.469386; 25.874583;1404.521342;1.000000; 119.432089;-nan;0.577400
AV;3; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 0.001000; 0.996015; 25.875546;1404.520950;1.000000; 135.042103;-nan;0.611900
AV;3; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 0.010000; 0.724551; 25.884208;1403.810386;1.000000; 134.576353;-nan;0.611900
AV;3; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 0.100000; 0.691582; 25.942860;1235.034858;1.000000; 128.640584;-nan;0.625000
AV;3; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 0.316200; 0.705759; 26.043837;1204.688300;1.000000; 123.852969;-nan;0.627200
AV;3; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 1.000000; 0.521700; 26.388085;1295.053319;1.000000; 113.717891;-nan;0.635500
AV;3; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 1.778300; 0.588328; 26.756814;1436.990779;1.000000; 105.706837;-nan;0.645500
AV;3; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 3.162300; 0.503889; 27.415220;1593.687642;1.000000; 97.573335;-nan;0.669600
AV;3; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 5.623400; 0.484180; 28.881810;1497.487028;1.000000; 87.494961;-nan;0.711800
AV;3; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 10.000000; 0.757748; 31.235275;3558.463418;1.000000; 53.251640;-nan;0.811400
AV;3; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 17.783000; 1.309102; 34.496917;1420.603991;1.000000; 41.656903;-nan;0.934100
AV;3; 10; 5; 0.500000;0.040000;2.000000; LIFTE; 31.623000; 1.487870; 39.272053;124.157561;1.000000; 38.950302;-nan;0.995600
AV;1; 25; 5; 0.500000;0.040000;2.000000; AFF; 0.000000; 0.031514; 44.181180;-nan;1.000000; 49.024894;-nan;0.997600
AV;1; 25; 5; 0.500000;0.040000;2.000000; AFF; 0.001000; 0.478850; 44.181797;-nan;1.000000; 49.025237;-nan;0.997600
AV;1; 25; 5; 0.500000;0.040000;2.000000; AFF; 0.010000; 0.370200; 44.187349;-nan;1.000000; 49.028326;-nan;0.997600
AV;1; 25; 5; 0.500000;0.040000;2.000000; AFF; 0.100000; 0.479747; 44.242875;-nan;1.000000; 49.059300;-nan;0.997600
AV;1; 25; 5; 0.500000;0.040000;2.000000; AFF; 0.316200; 0.371465; 44.376254;-nan;1.000000; 49.134332;-nan;0.997800
AV;1; 25; 5; 0.500000;0.040000;2.000000; AFF; 1.000000; 0.427288; 44.798046;-nan;1.000000; 49.379382;-nan;0.998700
AV;1; 25; 5; 0.500000;0.040000;2.000000; AFF; 1.778300; 0.441228; 45.278014;-nan;1.000000; 49.669840;-nan;0.999000
AV;1; 25; 5; 0.500000;0.040000;2.000000; AFF; 3.162300; 0.382717; 46.177085;-nan;1.000000; 50.399205;-nan;0.999600
AV;1; 25; 5; 0.500000;0.040000;2.000000; AFF; 5.623400; 0.451842; 46.155408;-nan;1.000000; 50.151123;-nan;0.999700
AV;1; 25; 5; 0.500000;0.040000;2.000000; AFF; 10.000000; 0.364155; 48.139759;-nan;1.000000; 51.807660;-nan;1.000000
AV;1; 25; 5; 0.500000;0.040000;2.000000; AFF; 17.783000; 0.275770; 48.297871;-nan;1.000000; 51.384481;-nan;1.000000
AV;1; 25; 5; 0.500000;0.040000;2.000000; AFF; 31.623000; 0.422354; 53.658516;-nan;1.000000; 56.651512;-nan;1.000000
AV;1; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 0.000000; 5.911572; 32.207897;553.606105;1.000000; 48.507378;-nan;0.958200
AV;1; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 0.001000; 2.660135; 32.208454;553.605925;1.000000; 48.505590;-nan;0.958200
AV;1; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 0.010000; 2.948332; 32.213649;556.990772;1.000000; 48.489523;-nan;0.958400
AV;1; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 0.100000; 3.453104; 32.267622;1124.912797;1.000000; 48.629987;-nan;0.953700
AV;1; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 0.316200; 4.156003; 32.380593;1285.812506;1.000000; 48.197968;-nan;0.956100
AV;1; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 1.000000; 2.892961; 32.529809;1234.180003;1.000000; 44.272605;254.334400;0.970000
AV;1; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 1.778300; 3.265819; 33.047358;1404.122687;1.000000; 41.333310;-nan;0.987600
AV;1; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 3.162300; 2.954517; 33.742186;856.228147;1.000000; 40.191320;-nan;0.994100
AV;1; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 5.623400; 3.407948; 34.737043;787.972538;1.000000; 39.537961;-nan;0.998100
AV;1; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 10.000000; 4.028294; 36.385001;3164.420092;1.000000; 39.092757;-nan;0.996600
AV;1; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 17.783000; 3.335900; 38.546294;2122.809572;1.000000; 40.076988;-nan;1.000000
AV;1; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 31.623000; 7.184832; 41.993649;2555.270185;1.000000; 43.457379;-nan;1.000000
AV;1; 25; 5; 0.250000;0.040000;2.000000; AFF; 0.000000; 0.021785; 37.326744;-nan;1.000000; 40.425559;-nan;0.991600
AV;1; 25; 5; 0.250000;0.040000;2.000000; AFF; 0.001000; 0.239529; 37.327290;-nan;1.000000; 40.425821;-nan;0.991600
AV;1; 25; 5; 0.250000;0.040000;2.000000; AFF; 0.010000; 0.304225; 37.332206;-nan;1.000000; 40.428191;-nan;0.991600
AV;1; 25; 5; 0.250000;0.040000;2.000000; AFF; 0.100000; 0.246205; 37.381512;-nan;1.000000; 40.452214;-nan;0.991700
AV;1; 25; 5; 0.250000;0.040000;2.000000; AFF; 0.316200; 0.314578; 37.503766;-nan;1.000000; 40.511856;-nan;0.991800
AV;1; 25; 5; 0.250000;0.040000;2.000000; AFF; 1.000000; 0.271951; 37.890434;-nan;1.000000; 40.711822;-nan;0.992800
AV;1; 25; 5; 0.250000;0.040000;2.000000; AFF; 1.778300; 0.282800; 38.339876;-nan;1.000000; 40.962944;-nan;0.994600
AV;1; 25; 5; 0.250000;0.040000;2.000000; AFF; 3.162300; 0.297413; 38.746530;-nan;1.000000; 41.006089;-nan;0.996400
AV;1; 25; 5; 0.250000;0.040000;2.000000; AFF; 5.623400; 0.335324; 40.238681;-nan;1.000000; 42.070267;-nan;0.998400
AV;1; 25; 5; 0.250000;0.040000;2.000000; AFF; 10.000000; 0.284984; 43.097256;-nan;1.000000; 44.150721;295.288172;1.000000
AV;1; 25; 5; 0.250000;0.040000;2.000000; AFF; 17.783000; 0.382002; 46.770428;3057.860376;1.000000; 47.203094;134.359362;1.000000
AV;1; 25; 5; 0.250000;0.040000;2.000000; AFF; 31.623000; 0.330669; 54.082679;822.656453;1.000000; 54.283223;-nan;1.000000
AV;1; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 0.000000; 7.186965; 30.484378;387.174586;1.000000; 39.653528;-nan;0.959000
AV;1; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 0.001000; 3.341624; 30.485036;387.174379;1.000000; 39.651700;-nan;0.959000
AV;1; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 0.010000; 3.215812; 30.490949;387.106290;1.000000; 39.635286;-nan;0.959200
AV;1; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 0.100000; 2.845332; 30.544211;347.790799;1.000000; 38.867389;-nan;0.964600
AV;1; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 0.316200; 3.361400; 30.557778;166.531438;1.000000; 37.624043;378.939576;0.963800
AV;1; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 1.000000; 2.916831; 30.788517;102.832096;1.000000; 36.484609;120.217063;0.976400
AV;1; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 1.778300; 3.069847; 31.549001;261.555042;1.000000; 35.393626;-nan;0.993700
AV;1; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 3.162300; 3.036591; 31.978713;375.244667;1.000000; 35.064425;363.423315;0.996600
AV;1; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 5.623400; 3.197147; 32.885332;253.204107;1.000000; 34.862534;-nan;0.999000
AV;1; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 10.000000; 3.905758; 34.790347;216.381422;1.000000; 35.566697;-nan;1.000000
AV;1; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 17.783000; 5.339810; 36.037409;172.240413;1.000000; 36.693033;-nan;1.000000
AV;1; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 31.623000; 8.059370; 38.686916;169.245620;1.000000; 39.462107;274.218917;1.000000
AV;0; 25; 5; 0.500000;0.040000;2.000000; AFF; 0.000000; 0.031268; 40.775632;-nan;1.000000; 58.564371;-nan;0.894100
AV;0; 25; 5; 0.500000;0.040000;2.000000; AFF; 0.001000; 0.321185; 40.776380;-nan;1.000000; 58.563454;-nan;0.894100
AV;0; 25; 5; 0.500000;0.040000;2.000000; AFF; 0.010000; 0.340861; 40.783114;-nan;1.000000; 58.555200;-nan;0.894300
AV;0; 25; 5; 0.500000;0.040000;2.000000; AFF; 0.100000; 0.311333; 40.850451;-nan;1.000000; 58.473032;-nan;0.895600
AV;0; 25; 5; 0.500000;0.040000;2.000000; AFF; 0.316200; 0.281256; 41.012154;-nan;1.000000; 58.278452;-nan;0.897000
AV;0; 25; 5; 0.500000;0.040000;2.000000; AFF; 1.000000; 0.310468; 41.533121;-nan;1.000000; 57.684260;-nan;0.902200
AV;0; 25; 5; 0.500000;0.040000;2.000000; AFF; 1.778300; 0.287147; 42.179804;-nan;1.000000; 57.071101;-nan;0.908600
AV;0; 25; 5; 0.500000;0.040000;2.000000; AFF; 3.162300; 0.311162; 42.040128;-nan;1.000000; 55.054907;-nan;0.918500
AV;0; 25; 5; 0.500000;0.040000;2.000000; AFF; 5.623400; 0.289861; 39.998063;-nan;1.000000; 49.551179;-nan;0.938700
AV;0; 25; 5; 0.500000;0.040000;2.000000; AFF; 10.000000; 0.401722; 42.246575;2423.960066;1.000000; 48.144646;-nan;0.953300
AV;0; 25; 5; 0.500000;0.040000;2.000000; AFF; 17.783000; 0.425691; 45.510258;6093.223282;1.000000; 46.281107;-nan;0.977500
AV;0; 25; 5; 0.500000;0.040000;2.000000; AFF; 31.623000; 0.229201; 51.814353;-nan;1.000000; 49.262301;-nan;0.998400
AV;0; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 0.000000; 7.097623; 31.645844;1243.221670;1.000000; 52.260797;-nan;0.855000
AV;0; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 0.001000; 2.958695; 31.646216;1238.475466;1.000000; 52.258102;-nan;0.855000
AV;0; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 0.010000; 3.152927; 31.649563;1238.228751;1.000000; 52.233858;-nan;0.855300
AV;0; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 0.100000; 2.899970; 31.683085;1207.212127;1.000000; 51.992518;-nan;0.856300
AV;0; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 0.316200; 3.710447; 31.764591;1081.241564;1.000000; 51.410459;-nan;0.859500
AV;0; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 1.000000; 3.485044; 32.173887;1308.354921;1.000000; 50.389157;-nan;0.867200
AV;0; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 1.778300; 3.114665; 32.510479;1544.528174;1.000000; 49.214387;-nan;0.874900
AV;0; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 3.162300; 3.201917; 32.937368;980.749774;1.000000; 47.853133;-nan;0.883200
AV;0; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 5.623400; 3.371872; 33.884823;542.708983;1.000000; 44.170943;-nan;0.907000
AV;0; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 10.000000; 3.717440; 34.938668;633.979558;1.000000; 41.939174;-nan;0.929000
AV;0; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 17.783000; 4.604331; 36.639139;634.695171;1.000000; 39.008068;-nan;0.965100
AV;0; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 31.623000; 7.718725; 38.715982;410.155385;1.000000; 38.892830;-nan;0.991300
AV;2; 25; 5; 0.000000;0.040000;2.000000; AFF; 0.000000; 0.029627; 32.347350;2988.764822;1.000000; 32.826518;-nan;0.997100
AV;2; 25; 5; 0.000000;0.040000;2.000000; AFF; 0.001000; 0.298164; 32.347963;2988.764628;1.000000; 32.826967;-nan;0.997100
AV;2; 25; 5; 0.000000;0.040000;2.000000; AFF; 0.010000; 0.231261; 32.353477;2988.271768;1.000000; 32.831013;-nan;0.997100
AV;2; 25; 5; 0.000000;0.040000;2.000000; AFF; 0.100000; 0.251837; 32.342100;2711.897107;1.000000; 32.847190;-nan;0.997000
AV;2; 25; 5; 0.000000;0.040000;2.000000; AFF; 0.316200; 0.291153; 32.474472;2742.828350;1.000000; 32.944922;-nan;0.997100
